unique_id,timestamp,y_pred,query,model_version,runtime
e17c6317-9934-4c0d-b82d-72ec924c9b45,1600337016.6485069,163868.254,"[31553.220000000005, 76328.25, 121629.32999999999, 146107.56, 0.0, 6.233333333333333, 728.0]",0.1,000:00:00
1d3a3a7d-1ebb-4004-9f79-429cf54f73ef,1600337016.652282,163868.254,"[35533.58, 67977.5, 125669.37000000001, 156191.25, 0.0, 6.2555555555555555, 738.9814814814815]",0.1,000:00:00
fe630213-9c05-48f5-8fbe-a64107f9c9b0,1600337016.656065,163868.254,"[37711.96000000001, 68123.21999999999, 117069.54999999999, 161697.49, 0.0, 6.37037037037037, 751.2703703703704]",0.1,000:00:00
0f08ee56-b5f5-46d0-89fc-63100a09f37b,1600337016.659738,296054.741,"[32614.480000000003, 71126.46999999999, 129800.07999999999, 167211.99999999997, 0.0, 6.474074074074074, 759.9111111111112]",0.1,000:00:00
50297ff2-a558-47ee-8d25-386f6288fd5f,1600337016.663381,296054.741,"[32614.480000000003, 71126.46999999999, 129800.07999999999, 167212.0, 0.0, 6.166666666666667, 711.5666666666667]",0.1,000:00:00
bfc35869-51c8-457f-8a49-c4039f16e362,1600337016.666755,296054.741,"[34817.48000000001, 74178.48999999999, 133548.02000000002, 173103.45, 0.0, 6.237037037037037, 733.2666666666667]",0.1,000:00:00
19a8256c-b1df-4274-a25f-5f24083d771d,1600337016.6702359,313558.48999999993,"[35778.630000000005, 79544.40999999997, 136345.97, 178469.36999999997, 0.0, 6.592592592592593, 774.2925925925925]",0.1,000:00:00
16831241-cbf8-4830-aecf-c493bee1fffe,1600337016.673792,173592.643,"[41245.63, 72798.84999999999, 142257.59, 187353.19, 0.0, 6.7555555555555555, 818.1444444444444]",0.1,000:00:00
e7d65458-cdcd-4334-93c3-d1ca66cb1d91,1600337016.677052,173592.643,"[35292.15, 70825.73, 137987.71, 191483.40000000002, 0.0, 6.896296296296296, 823.6518518518518]",0.1,000:00:00
661d91bb-967d-4340-b4da-ecbd6de10872,1600337016.680929,112398.82000000002,"[55142.229999999996, 92854.19000000002, 159617.10000000003, 216839.72, 0.0, 7.0851851851851855, 846.1555555555556]",0.1,000:00:00
9eb925f4-89b8-43b3-8b22-84d5603f0e3e,1600337016.684607,112398.82000000002,"[56769.469999999994, 89383.95, 164712.58000000002, 223981.47, 0.0, 7.159259259259259, 845.2666666666667]",0.1,000:00:00
cd004eaa-9de1-4783-b563-3fd43301f870,1600337016.688084,112398.82000000002,"[56769.469999999994, 89383.95000000001, 164712.58000000002, 223981.47000000003, 0.0, 6.8, 812.4518518518519]",0.1,000:00:00
c39f44e7-4094-4c4a-a9c7-e7ad2953868a,1600337016.6913762,316516.56,"[54537.54, 89355.02, 165052.96000000002, 227640.99000000002, 0.0, 6.685185185185185, 810.8629629629629]",0.1,000:00:00
4c305e11-c292-459d-9bce-21545e23c60e,1600337016.69486,112398.82000000002,"[58410.85, 94189.47999999998, 170908.97, 236880.22, 0.0, 7.044444444444444, 847.7185185185185]",0.1,000:00:00
c5083047-fdab-4715-a14a-7bc1ed91b22e,1600337016.698184,112398.82000000002,"[56438.63, 97684.25999999998, 174012.51, 243791.82, 0.0, 7.17037037037037, 867.4481481481481]",0.1,000:00:00
898f93e9-d004-4ffa-97bc-1afb35fb438e,1600337016.701622,112398.82000000002,"[66589.14, 101881.29, 169858.79, 258072.53999999998, 0.0, 7.303703703703704, 882.6592592592592]",0.1,000:00:00
76bb4ba2-7b6c-4bad-8278-5345918be0ef,1600337016.7057128,263296.51999999996,"[49223.520000000004, 104365.74999999999, 172488.97, 266063.24, 0.0, 7.592592592592593, 919.0444444444445]",0.1,000:00:00
bccf0ff8-069a-4f29-a21b-dc1c250d4523,1600337016.709575,263296.51999999996,"[51778.78, 108548.24999999999, 179674.72, 275760.25, 0.0, 7.5777777777777775, 929.6555555555556]",0.1,000:00:00
14eb0216-87c7-45cd-8a64-dc775320eb24,1600337016.713223,112398.82000000002,"[51778.780000000006, 108548.25, 179674.71999999997, 275760.24999999994, 0.0, 7.2444444444444445, 896.8074074074074]",0.1,000:00:00
87f8e0bc-4e29-4539-b4ab-178eb2087d63,1600337016.716807,112398.82000000002,"[53648.941000000006, 108186.481, 182364.97100000002, 281289.931, 0.0, 7.325925925925926, 913.7444444444444]",0.1,000:00:00
2078a4f6-79b3-43b9-adf2-985b4579aea9,1600337016.720444,263296.51999999996,"[50374.371999999996, 108785.222, 188329.63199999998, 287254.59199999995, 0.0, 7.611111111111111, 948.9666666666667]",0.1,000:00:00
59673c1a-88da-4584-bc8b-d22118d5e58c,1600337016.723878,263296.51999999996,"[50286.512, 106725.142, 179523.99199999997, 294078.33200000005, 0.0, 7.892592592592592, 973.8592592592593]",0.1,000:00:00
ed94f9ef-d173-4705-a14f-6fed4d455300,1600337016.727293,263296.51999999996,"[44756.892, 111346.032, 182171.762, 302829.43200000003, 0.0, 8.281481481481482, 1024.7296296296297]",0.1,000:00:00
d05312c6-de40-4c19-81b2-d66dbfc6bcab,1600337016.730569,263296.51999999996,"[43822.322, 93045.842, 185900.032, 309885.56200000003, 0.0, 8.525925925925925, 1057.088888888889]",0.1,000:00:00
7de6778f-8f02-451a-8145-5122e00f7c13,1600337016.7338061,183461.05399999997,"[41109.272000000004, 92888.052, 182272.002, 316869.522, 0.0, 8.440740740740742, 1075.5185185185185]",0.1,000:00:00
449dffc1-74ad-4598-9901-df8ee3176db0,1600337016.7373629,183461.05399999997,"[41109.272, 92888.052, 182272.002, 316869.522, 0.0, 8.155555555555555, 1037.8037037037036]",0.1,000:00:00
d671e106-8ca4-4281-b4c8-4f0df60c4f34,1600337016.740748,183461.05399999997,"[39322.021, 92970.962, 182325.982, 320611.95200000005, 0.0, 7.9037037037037035, 1022.5148148148148]",0.1,000:00:00
0e283d10-d64b-429b-bf6e-98dc8de32a3d,1600337016.744216,263296.51999999996,"[46032.36, 96406.73199999999, 190596.21200000003, 333286.95199999993, 0.0, 8.237037037037037, 1068.9851851851852]",0.1,000:00:00
26b397da-a06b-4e8e-a61b-77201aaed323,1600337016.7473972,263296.51999999996,"[49244.17999999999, 99530.692, 197214.952, 343322.51199999993, 0.0, 8.407407407407407, 1092.3666666666666]",0.1,000:00:00
57fbeb28-8423-439f-b920-c66490778d09,1600337016.7509499,263296.51999999996,"[47328.10999999999, 92085.00200000001, 193966.29200000002, 350157.54199999996, 0.0, 8.492592592592592, 1106.6925925925925]",0.1,000:00:00
b7d51480-104b-42f5-9529-cf44cb455cb8,1600337016.7556212,263296.51999999996,"[50057.49999999999, 93879.822, 198245.57200000001, 359943.062, 0.0, 9.033333333333333, 1143.7777777777778]",0.1,000:00:00
04b2c9ef-08a5-4a60-9b68-b832ae90fc25,1600337016.7591512,129953.07999999997,"[56288.719999999994, 97397.992, 205946.242, 373158.24199999997, 0.0, 9.2, 1156.2481481481482]",0.1,000:00:00
fb26892e-5cb9-4ceb-9f22-af0d00eaaec6,1600337016.762579,263296.51999999996,"[56288.719999999994, 97397.992, 205946.242, 373158.242, 0.0, 8.866666666666667, 1118.9185185185186]",0.1,000:00:00
899f0ae5-fb46-405a-ab81-1396cbfbe331,1600337016.765782,263296.51999999996,"[55964.909999999996, 95286.931, 203473.412, 376576.86199999996, 0.0, 8.7, 1104.3037037037036]",0.1,000:00:00
a19607c6-0c3a-4751-8c8d-ebbca9a13e28,1600337016.76963,129953.07999999997,"[57604.63, 103636.98999999999, 212422.21200000003, 390891.58200000005, 0.0, 9.21111111111111, 1158.9074074074074]",0.1,000:00:00
778804d3-f80a-4b7c-8e06-2a883d47a797,1600337016.7736828,129953.07999999997,"[55470.23, 104714.41, 211439.55200000003, 398792.742, 0.0, 9.3, 1171.0962962962963]",0.1,000:00:00
7404bfad-1aed-43f8-acfc-f457007588a3,1600337016.777291,129953.07999999997,"[55560.200000000004, 102888.31000000001, 214234.342, 405717.742, 0.0, 9.322222222222223, 1173.0185185185185]",0.1,000:00:00
b18803ae-eed8-4652-994b-d98734918f49,1600337016.781218,129953.07999999997,"[53306.939999999995, 103364.44, 196410.28199999998, 406901.93200000003, 0.0, 9.403703703703703, 1163.1444444444444]",0.1,000:00:00
e8b8df9d-972e-4a1d-bbff-afaa279179ab,1600337016.785983,129953.07999999997,"[47096.479999999996, 103385.20000000001, 196273.252, 409503.4920000001, 0.0, 9.377777777777778, 1175.1962962962964]",0.1,000:00:00
32a538d3-9015-4495-8fd6-de787c54d778,1600337016.789618,263296.51999999996,"[47096.479999999996, 103385.20000000001, 196273.252, 409503.4920000001, 0.0, 8.959259259259259, 1125.7592592592594]",0.1,000:00:00
a5d7b742-121f-448f-be9c-473edd6f0653,1600337016.7938979,263296.51999999996,"[47985.09999999999, 103950.01000000001, 196920.972, 412499.9820000001, 0.0, 8.796296296296296, 1111.7]",0.1,000:00:00
fbf9a8d6-42c2-4503-8cd3-7153c6f89514,1600337016.7981,129953.07999999997,"[46442.58, 104047.21, 200453.942, 417091.75200000004, 0.0, 9.188888888888888, 1168.3555555555556]",0.1,000:00:00
2445f25a-6fa5-4e04-ac33-721b45fc5caf,1600337016.801976,129953.07999999997,"[47400.83, 102871.06, 202401.752, 421715.34200000006, 0.0, 9.481481481481481, 1203.888888888889]",0.1,000:00:00
86332a3e-963a-4900-a7b7-3aa901618d6c,1600337016.805768,129953.07999999997,"[48832.200000000004, 104392.4, 196477.40200000003, 424028.062, 0.0, 9.507407407407408, 1212.8592592592593]",0.1,000:00:00
9a9b2e1c-fc23-46e3-8009-7a7b16e46e18,1600337016.8091788,129953.07999999997,"[48420.83, 101727.77, 195607.592, 417042.89200000005, 0.0, 9.622222222222222, 1230.8370370370371]",0.1,000:00:00
754a43cd-7d08-4d08-a34c-3e7b58b543ca,1600337016.8125298,129953.07999999997,"[45449.83, 92546.31000000001, 189944.302, 428292.63200000004, 0.0, 9.492592592592592, 1217.6222222222223]",0.1,000:00:00
5b85ff43-e5bb-4978-bd15-b369d4f7e8db,1600337016.815849,263296.51999999996,"[45449.83000000001, 92546.31000000001, 189944.302, 428292.63200000004, 0.0, 8.955555555555556, 1149.637037037037]",0.1,000:00:00
77e67dfc-403d-4a25-833a-b216121dd238,1600337016.819541,263296.51999999996,"[45895.78, 93880.88, 189167.811, 430902.31200000003, 0.0, 8.75925925925926, 1118.9296296296295]",0.1,000:00:00
cc15c49e-4460-4bdb-8cab-ded7aa042484,1600337016.823414,129953.07999999997,"[50066.28, 96508.86, 200145.85000000003, 445277.042, 0.0, 9.277777777777779, 1166.411111111111]",0.1,000:00:00
be3814b9-9447-47d5-a9e2-35890485759f,1600337016.82702,129953.07999999997,"[48316.83, 95717.66, 200432.07, 449414.802, 0.0, 9.403703703703703, 1173.6925925925925]",0.1,000:00:00
aaa7cd79-27b2-415d-b780-342d24d2e715,1600337016.83026,129953.07999999997,"[47074.54000000001, 95906.74, 198795.05, 448128.79199999996, 0.0, 9.496296296296297, 1174.2703703703703]",0.1,000:00:00
40e7346e-8d48-412e-8dd3-30ae1f3c5228,1600337016.834141,129953.07999999997,"[60218.55000000002, 108639.37999999999, 212003.82000000004, 464666.7620000001, 0.0, 9.562962962962963, 1184.4074074074074]",0.1,000:00:00
d6c98eeb-c054-4357-9f66-2e28aed53abc,1600337016.8382201,129953.07999999997,"[61802.08000000001, 107251.90999999999, 210637.11000000002, 468237.74199999997, 0.0, 9.533333333333333, 1167.5555555555557]",0.1,000:00:00
0146f614-780d-426a-8fcb-865483047307,1600337016.8417642,263296.51999999996,"[61802.08000000001, 107251.91, 210637.11000000002, 468237.74199999997, 0.0, 9.11111111111111, 1103.5666666666666]",0.1,000:00:00
27b08f46-7bf6-4354-b463-623f152e7e0d,1600337016.8452108,263296.51999999996,"[64425.19000000001, 110320.97, 214270.98000000004, 472294.90199999994, 0.0, 9.118518518518519, 1113.525925925926]",0.1,000:00:00
0b37b6f6-be13-46ac-b702-fbc5390a582a,1600337016.848618,129953.07999999997,"[74506.19000000002, 124572.47, 228619.68, 495935.38200000004, 0.0, 9.511111111111111, 1166.7185185185185]",0.1,000:00:00
cd33ad9b-644e-4ede-9b4a-7d165c4f76a0,1600337016.851988,264388.412,"[72576.77, 120893.59999999999, 223764.66000000003, 497307.862, 0.0, 9.762962962962963, 1183.7925925925927]",0.1,000:00:00
468ad1ff-f099-4639-9b7e-f292e58ae0c6,1600337016.8557172,264388.412,"[74634.23, 121708.76999999999, 226101.16999999998, 488044.962, 0.0, 9.844444444444445, 1185.3]",0.1,000:00:00
679e195c-ec85-4079-9912-f86f8bfac9d7,1600337016.859918,264388.412,"[62112.94, 122331.48999999999, 224059.25999999998, 490428.052, 0.0, 9.92962962962963, 1184.4851851851852]",0.1,000:00:00
f420dd8c-0057-4e32-a486-47ed6d2a99d7,1600337016.863181,516535.27100000007,"[64760.52999999999, 126562.60999999999, 219108.91999999998, 496181.632, 0.0, 10.111524163568774, 1201.078066914498]",0.1,000:00:00
e89fdf9c-a40d-4ecf-bfe1-c07bcdacac4e,1600337016.8665721,263296.51999999996,"[64760.53, 126562.60999999999, 219108.91999999998, 496181.63200000004, 0.0, 9.347014925373134, 1137.4664179104477]",0.1,000:00:00
0e0b5fbd-c476-48f7-8cdf-b9418b9dcaa5,1600337016.870216,263296.51999999996,"[65950.91, 130376.1, 224256.98, 501908.882, 0.0, 9.359550561797754, 1144.2958801498128]",0.1,000:00:00
f68f39af-7dd6-43df-9ecf-7d8d332447cd,1600337016.8737721,264388.412,"[61592.96, 136099.15, 232608.01, 524574.632, 0.0, 9.827067669172932, 1193.1804511278197]",0.1,000:00:00
498fae95-7788-49ce-843b-a4b2b6c1b0d3,1600337016.8771222,398533.95999999996,"[73194.64, 145771.41, 241489.06999999998, 525727.4720000001, 0.0, 10.249056603773585, 1248.1735849056604]",0.1,000:00:00
8ff93fb7-8726-48f3-bf1e-dd930d2fdb51,1600337016.8806531,398533.95999999996,"[72804.26, 147438.49, 243345.23, 528405.3019999999, 0.0, 10.246212121212121, 1259.7310606060605]",0.1,000:00:00
4a7a4f1f-7cc7-4622-a638-6af69e419235,1600337016.884022,431900.1400000001,"[78432.15, 140545.09, 249184.47, 538448.9419999999, 0.0, 10.596958174904943, 1282.6501901140684]",0.1,000:00:00
8e2ca43b-526c-4949-a1b0-2ed342b22967,1600337016.887708,398533.95999999996,"[84113.76000000001, 148874.29, 256126.2, 541783.4019999999, 0.0, 10.69083969465649, 1316.5648854961833]",0.1,000:00:00
ceae9d0f-9fc0-4807-85ce-008425e93eb8,1600337016.891171,398533.95999999996,"[84113.76000000001, 148874.29, 256126.2, 541783.4019999999, 0.0, 10.340996168582375, 1278.1494252873563]",0.1,000:00:00
40881c89-663c-4afb-8f91-61dfe208f1ce,1600337016.894454,398533.95999999996,"[84566.12, 150517.03, 260837.99999999997, 547113.992, 0.0, 10.411538461538461, 1296.4346153846154]",0.1,000:00:00
60bd87ab-291e-43d5-bc8d-c59fbd536e43,1600337016.8976839,431900.1400000001,"[76212.76, 137805.72, 262378.19, 557021.612, 0.0, 11.011583011583012, 1370.4169884169885]",0.1,000:00:00
ed8df155-74e5-4dab-8dad-de6d2248e811,1600337016.901149,398533.95999999996,"[72560.9, 145755.54, 266649.13999999996, 566735.1519999999, 0.0, 11.44186046511628, 1413.7403100775193]",0.1,000:00:00
6974eeba-4bef-4c0e-a35e-bc74eb3a4bac,1600337016.904969,398533.95999999996,"[80519.37, 153323.63, 275032.39999999997, 573391.0920000001, 0.0, 11.696498054474707, 1437.5875486381324]",0.1,000:00:00
5db0c754-94ea-4454-bf30-2bc30ae9cb98,1600337016.908278,398533.95999999996,"[78393.31999999999, 156825.47, 279156.96, 579130.302, 0.0, 11.953125, 1457.3359375]",0.1,000:00:00
ff91f1ed-10c7-474d-9e93-3cf327ccb96f,1600337016.911671,398533.95999999996,"[75756.86, 159870.62000000002, 286433.23, 584925.7819999999, 0.0, 12.2, 1468.764705882353]",0.1,000:00:00
bf641b59-7d6c-456a-8120-dd3018db25bd,1600337016.914826,398533.95999999996,"[75756.86, 159870.62000000002, 286433.23000000004, 584925.7819999998, 0.0, 11.830708661417322, 1414.9724409448818]",0.1,000:00:00
2f356fe2-d296-4603-8639-a95c365eb50a,1600337016.918428,398533.95999999996,"[77192.67, 161758.79000000004, 292134.89, 589489.182, 0.0, 12.031620553359684, 1438.090909090909]",0.1,000:00:00
ef40149b-a275-4a0f-8160-c7a32694d3c6,1600337016.922126,398533.95999999996,"[71696.07, 147908.83000000002, 284007.98, 592939.0519999999, 0.0, 12.55952380952381, 1502.5357142857142]",0.1,000:00:00
7c800371-9ccd-4cc1-870c-fa678245a779,1600337016.9254148,398533.95999999996,"[71411.65, 143972.55000000002, 289743.95999999996, 596901.1719999999, 0.0, 13.107569721115539, 1559.3705179282867]",0.1,000:00:00
b7f6d511-d70c-4f07-8cbb-a3360005f8a8,1600337016.9287438,398533.95999999996,"[71019.26000000001, 151538.63, 298977.11999999994, 609118.202, 0.0, 13.188, 1592.216]",0.1,000:00:00
8d911103-90fc-420c-bc89-9546ce601767,1600337016.9320881,398533.95999999996,"[73233.81, 151627.13, 292172.2199999999, 597221.882, 0.0, 13.377510040160642, 1609.9799196787149]",0.1,000:00:00
af7d9d0c-9eed-427c-8629-1b6d76e1218e,1600337016.935433,398533.95999999996,"[76195.36, 151952.22000000003, 300826.50999999995, 604351.672, 0.0, 13.411290322580646, 1626.0]",0.1,000:00:00
a8d9ae52-1794-4fcc-83ad-cf52ef126138,1600337016.939019,398533.95999999996,"[76195.36, 151952.22, 300826.51, 604351.672, 0.0, 12.927125506072874, 1574.0566801619434]",0.1,000:00:00
17269061-5692-4cbe-9bac-a6305a05d4bc,1600337016.94244,398533.95999999996,"[72238.23, 149430.90000000002, 299947.92999999993, 607189.8720000001, 0.0, 12.829268292682928, 1579.7642276422764]",0.1,000:00:00
a97c5db1-da08-4bd9-8597-0021d3b25a2a,1600337016.945782,398533.95999999996,"[77297.95, 148994.02000000002, 286799.74, 611826.152, 0.0, 13.395918367346939, 1654.591836734694]",0.1,000:00:00
3bed1b00-c7e1-4d68-b77d-ea45fbef89ae,1600337016.9493089,398533.95999999996,"[83114.77000000002, 154526.41999999998, 300281.96, 623577.312, 0.0, 13.668032786885245, 1675.483606557377]",0.1,000:00:00
e0d002c9-5f2f-49da-95e4-2b16682ba668,1600337016.953752,398533.95999999996,"[82107.38, 153126.63999999998, 306450.27, 624636.4419999999, 0.0, 13.938271604938272, 1690.0699588477366]",0.1,000:00:00
4829c3b8-cb7c-46cc-aa9d-80d2ca82121b,1600337016.957462,398533.95999999996,"[78908.63, 152142.44, 308967.91, 626906.992, 0.0, 14.256198347107437, 1719.9752066115702]",0.1,000:00:00
aea8d5a3-00a1-4e95-8906-12c681f1a72f,1600337016.961338,398533.95999999996,"[74805.51000000001, 151000.87, 310871.49000000005, 627378.4020000001, 0.0, 14.423236514522822, 1735.4190871369294]",0.1,000:00:00
6896293b-585d-4c20-b97f-d92c1b8bcbf0,1600337016.96483,285290.02199999994,"[6348.070000000001, 6348.070000000001, 6348.070000000001, 6348.070000000001, 0.0, 10.444444444444445, 1339.0]",0.1,000:00:00
6176b85d-c0d9-4ef0-830d-366af61fd1bf,1600337016.9680908,163474.45200000002,"[10751.23, 10751.23, 10751.23, 10751.23, 0.0, 8.833333333333334, 1080.4444444444443]",0.1,000:00:00
ba9435bf-0df1-4b67-9f0d-4bf11777502a,1600337016.9717271,179147.05399999997,"[10751.23, 10751.23, 10751.23, 10751.23, 0.0, 5.888888888888889, 720.2962962962963]",0.1,000:00:00
24d6afaf-7fef-4f03-b3d2-dafb61e14353,1600337016.974944,179147.05399999997,"[12061.98, 12061.98, 12061.98, 12061.98, 0.0, 5.333333333333333, 630.0]",0.1,000:00:00
cc2dc6d3-34f9-4412-9fdc-1502ba1972f6,1600337016.9782012,179147.05399999997,"[20242.410000000003, 20242.410000000003, 20242.410000000003, 20242.410000000003, 0.0, 5.466666666666667, 666.5111111111111]",0.1,000:00:00
6948f51f-a208-4df6-924d-7df173e9fcbf,1600337016.9819462,168511.34,"[24478.23, 24478.23, 24478.23, 24478.23, 0.0, 5.648148148148148, 680.6296296296297]",0.1,000:00:00
5ff99c0a-1618-4a4d-91dc-e312f0fe79a0,1600337016.9858592,163868.254,"[30521.88, 30521.88, 30521.88, 30521.88, 0.0, 5.761904761904762, 688.7777777777778]",0.1,000:00:00
cca1151a-4647-43d9-849c-965adeaf53b3,1600337016.9894242,163868.254,"[38279.87, 44627.94, 44627.94, 44627.94, 0.0, 6.194444444444445, 783.9722222222222]",0.1,000:00:00
f58d7b98-e10c-4982-a30c-72bab0057a72,1600337016.993001,168511.34,"[26660.690000000002, 37411.92, 37411.92, 37411.92, 0.0, 6.234567901234568, 771.925925925926]",0.1,000:00:00
ef1a88b5-ea85-4766-bc85-f3f919ed86b7,1600337016.996372,168511.34,"[26660.690000000006, 37411.92, 37411.92, 37411.92, 0.0, 5.611111111111111, 694.7333333333333]",0.1,000:00:00
f3ddc226-5e7f-4913-8a3d-c71bb6f0d728,1600337016.999605,168511.34,"[27493.45, 39555.43, 39555.43, 39555.43, 0.0, 5.4646464646464645, 653.4848484848485]",0.1,000:00:00
41771285-ec4b-4a4c-96c1-1f47f428d3e0,1600337017.003003,179147.05399999997,"[21880.99, 42123.399999999994, 42123.399999999994, 42123.399999999994, 0.0, 5.5, 655.425925925926]",0.1,000:00:00
4c4765ae-6610-4ac1-936f-067c5505901f,1600337017.006624,179147.05399999997,"[20617.370000000006, 45095.6, 45095.6, 45095.6, 0.0, 5.6068376068376065, 667.1623931623932]",0.1,000:00:00
04a9ef2c-0594-43e7-ad18-fba84d108c04,1600337017.00998,175975.651,"[22973.810000000005, 53495.69, 53495.69, 53495.69, 0.0, 5.7063492063492065, 699.563492063492]",0.1,000:00:00
85d5cdd6-2d73-4fb4-a430-50db7231d4d4,1600337017.01325,179147.05399999997,"[12594.680000000002, 50874.549999999996, 57222.62, 57222.62, 0.0, 6.044444444444444, 718.5555555555555]",0.1,000:00:00
c4ab4ca6-ccab-4ff0-b309-6501bdecf8b6,1600337017.016672,179147.05399999997,"[21856.97, 48517.659999999996, 59268.890000000014, 59268.890000000014, 0.0, 6.076388888888889, 716.4027777777778]",0.1,000:00:00
d787ff20-d72f-4ec8-ae63-e5df1cbbab06,1600337017.0200808,179147.05399999997,"[21856.97, 48517.66, 59268.89000000001, 59268.89000000001, 0.0, 5.718954248366013, 674.2614379084968]",0.1,000:00:00
ae0e84a2-1433-4c4d-a4de-2ee096e96373,1600337017.023454,175975.651,"[23032.6, 50526.05, 62588.03, 62588.03, 0.0, 5.654320987654321, 667.3641975308642]",0.1,000:00:00
d5c15cd1-a570-4923-ac88-0b696d28ad01,1600337017.026718,175975.651,"[23847.850000000002, 45728.840000000004, 65971.25, 65971.25, 0.0, 5.7368421052631575, 686.0701754385965]",0.1,000:00:00
45a68a45-41ee-4779-8f13-d3b4949c7d4c,1600337017.0300748,175975.651,"[24683.710000000003, 45301.079999999994, 69779.31000000001, 69779.31000000001, 0.0, 5.822222222222222, 699.1666666666666]",0.1,000:00:00
a2f11517-a8d6-4773-a1a6-e28ab28df685,1600337017.0337338,163868.254,"[34718.06, 57691.869999999995, 88213.75000000001, 88213.75000000001, 0.0, 6.084656084656085, 726.3915343915344]",0.1,000:00:00
d0495c93-d3f4-4a8e-a591-4fb417d20f8c,1600337017.0378292,163868.254,"[36351.649999999994, 48946.33, 93574.26999999999, 93574.26999999999, 0.0, 6.262626262626263, 738.1666666666666]",0.1,000:00:00
8eebdcff-1d58-4b69-8e1a-f70035ebb32b,1600337017.041462,163868.254,"[36816.63999999999, 58673.60999999999, 96085.53, 96085.53, 0.0, 6.251207729468599, 742.695652173913]",0.1,000:00:00
b1d232eb-0d76-49ae-b9a3-043c1787d1e9,1600337017.044705,163868.254,"[36816.64000000001, 58673.61, 96085.53, 96085.53, 0.0, 5.9907407407407405, 711.75]",0.1,000:00:00
66e1ec83-777a-439a-8600-b8af85ddc70c,1600337017.048094,163868.254,"[36336.93, 59369.530000000006, 98924.96, 98924.96, 0.0, 5.924444444444444, 705.4933333333333]",0.1,000:00:00
6bb5df02-4e89-4bf4-ba95-e8698273181c,1600337017.051648,163868.254,"[32953.71, 56801.560000000005, 98924.95999999999, 98924.95999999999, 0.0, 5.696581196581197, 678.3589743589744]",0.1,000:00:00
b7ccf3c9-c043-4f82-8d68-129e4cac012d,1600337017.055657,163868.254,"[44775.030000000006, 69458.73999999999, 114554.34000000001, 114554.34000000001, 0.0, 5.683127572016461, 688.3786008230453]",0.1,000:00:00
04545155-d161-4862-a2e5-67ded800b630,1600337017.0596962,163868.254,"[32443.919999999995, 67161.98, 120657.67, 120657.67, 0.0, 5.940476190476191, 690.3531746031746]",0.1,000:00:00
a160ca14-6503-4503-967d-d75aec93cea5,1600337017.06363,163868.254,"[30411.26, 66762.91, 117637.45999999999, 123985.53, 0.0, 6.030651340996169, 705.5632183908046]",0.1,000:00:00
cf060472-665d-4b49-8891-bba7efc796a7,1600337017.068198,163868.254,"[38511.990000000005, 75328.63, 123846.28999999998, 134597.52, 0.0, 6.214814814814815, 717.162962962963]",0.1,000:00:00
c6352421-c3a5-4436-a0f4-11776b0b711f,1600337017.0721762,163868.254,"[38511.990000000005, 75328.63, 123846.28999999998, 134597.52000000002, 0.0, 5.866666666666666, 672.5296296296297]",0.1,000:00:00
fcacec10-717d-4182-bdad-6219c9c7a18c,1600337017.0765839,163868.254,"[39361.01, 75697.94, 126223.99, 138285.96999999997, 0.0, 5.822222222222222, 672.7962962962963]",0.1,000:00:00
d1037b65-5dcb-4ad0-a499-1c9cb220a8e4,1600337017.080702,163868.254,"[43765.780000000006, 76719.49, 122448.33, 142690.74, 0.0, 6.1, 709.4666666666667]",0.1,000:00:00
73c7ef77-bdf7-4826-b891-c1fb390bd578,1600337017.0844631,163868.254,"[31553.220000000005, 76328.25, 121629.32999999999, 146107.56, 0.0, 6.233333333333333, 728.0]",0.1,000:00:00
72244c03-3ca8-49ec-ad7b-910c7149a536,1600337017.088306,163868.254,"[35533.58, 67977.5, 125669.37000000001, 156191.25, 0.0, 6.2555555555555555, 738.9814814814815]",0.1,000:00:00
c357133f-92dd-47c0-b205-01e2fc8051cf,1600337017.0923321,163868.254,"[37711.96000000001, 68123.21999999999, 117069.54999999999, 161697.49, 0.0, 6.37037037037037, 751.2703703703704]",0.1,000:00:00
b3002360-295b-43bc-84fe-4752b84cd605,1600337017.095893,296054.741,"[32614.480000000003, 71126.46999999999, 129800.07999999999, 167211.99999999997, 0.0, 6.474074074074074, 759.9111111111112]",0.1,000:00:00
1bc52ed2-c9c1-4c9c-8010-d8f96d1823b0,1600337017.0994492,296054.741,"[32614.480000000003, 71126.46999999999, 129800.07999999999, 167212.0, 0.0, 6.166666666666667, 711.5666666666667]",0.1,000:00:00
ca5afb4d-d08a-45b7-9926-1866bbcd7a1b,1600337017.103601,296054.741,"[34817.48000000001, 74178.48999999999, 133548.02000000002, 173103.45, 0.0, 6.237037037037037, 733.2666666666667]",0.1,000:00:00
546588ac-b80b-4538-a168-d736dc84fe1b,1600337017.10782,313558.48999999993,"[35778.630000000005, 79544.40999999997, 136345.97, 178469.36999999997, 0.0, 6.592592592592593, 774.2925925925925]",0.1,000:00:00
a4f8c964-c30b-420b-959b-998978718b14,1600337017.111866,173592.643,"[41245.63, 72798.84999999999, 142257.59, 187353.19, 0.0, 6.7555555555555555, 818.1444444444444]",0.1,000:00:00
b23d4732-3b72-4d4a-be50-09972222b9ce,1600337017.115683,173592.643,"[35292.15, 70825.73, 137987.71, 191483.40000000002, 0.0, 6.896296296296296, 823.6518518518518]",0.1,000:00:00
